UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Alberto Fernández Retweeted,@CancilleriaARG,2021-10-29T11:54:35.000Z,"Cancillería Argentina
@CancilleriaARG
·
6hA partir del día de hoy y teniendo en cuenta la mejora de la situación epidemiológica en Argentina, las y los argentinos pueden ingresar a la Unión Europea  sin restricciones.

Más información en  https://cancilleria.gob.ar/es/actualidad/noticias/la-union-europea-levanta-las-restricciones-para-los-viajes-desde-argentina…
39
200
458",39,200,458
Alberto Fernández Retweeted,@CasaRosada,2021-10-29T15:10:38.000Z,"Casa Rosada
@CasaRosada
·
3hEl presidente Alberto Fernández llega a Italia para participar de la Cumbre de Líderes del G-20
Casa Rosada
@CasaRosada
El presidente Alberto Fernández llega a Italia para participar de la Cumbre de Líderes del G-20.
81
209
508",81,209,508
Alberto Fernández Retweeted,@CasaRosada,2021-10-28T18:47:40.000Z,"Casa Rosada
@CasaRosada
·
23hEl presidente 
@alferdez
 recorrió stands de empresas locales y regionales en el multievento de negocios #ExpoEscobar donde dialogó con productores y empresarios.

https://casarosada.gob.ar/slider-principal/48182-el-presidente-alberto-fernandez-recorrio-stands-de-empresas-locales-y-regionales-en-el-multievento-de-negocios-expo-escobar…
119
136
407",119,136,407
Alberto Fernández,@alferdez,2021-10-28T01:32:12.000Z,"Alberto Fernández
@alferdez
·
Oct 27En el homenaje a Néstor, vi las mismas caras que veíamos juntos en 2003. Caras que reclaman más empleo, trabajo y producción.
 
A su lado aprendí que lo más importante es sacar de la postergación a la Argentina. Ese es el rumbo que nos ha marcado, uno que integra a todas y todos.
1.9K
1K
4.3K",1.9K,1K,4.3K
Alberto Fernández,@alferdez,2021-10-28T01:32:14.000Z,"Alberto Fernández
@alferdez
·
Oct 27Él es la luz que nos lleva a premiar a quienes invierten, producen, dan trabajo y no a quienes especulan. A cuidar los precios y el bolsillo del pueblo en lugar de dejarlo en manos del mercado. A priorizar a las argentinas y argentinos en lugar de arrodillarnos ante el FMI.
Sergio Massa and Axel Kicillof
160
201
959",160,201,959
Alberto Fernández,@alferdez,2021-10-28T01:32:16.000Z,"Alberto Fernández
@alferdez
·
Oct 27Tengo la tristeza de no tenerlo a Néstor, pero la certeza absoluta de que mi destino es hacer la Argentina libre, justa y soberana que él se propuso.
258
180
978",258,180,978
Alberto Fernández,@alferdez,2021-10-27T23:37:47.000Z,"Alberto Fernández
@alferdez
·
Oct 27El jueves visité el Instituto Modelo San José de Temperley y pude conversar con estudiantes. Con interés de seguir dialogando sobre la situación educativa, hoy recibí a Malena y Damián, dos de sus docentes.

#Sí a escuchar y dar respuesta por la educación de nuestra juventud.
1:03
17.8K views
125
283
870",125,283,870
Alberto Fernández Retweeted,@FrenteDeTodos,2021-10-27T21:31:30.000Z,"TODS
@FrenteDeTodos
·
Oct 27En vivo desde Morón  | Recordamos a Néstor Kirchner. #NéstorVive
TODS
@FrenteDeTodos
En vivo desde Morón  | Recordamos a Néstor Kirchner. #NéstorVive
303
538
1.4K",303,538,1.4K
Alberto Fernández,@alferdez,2021-10-27T20:48:58.000Z,"Alberto Fernández
@alferdez
·
Oct 27Vamos a homenajear a Néstor.
1.9K
1.4K
11.7K",1.9K,1.4K,11.7K
Alberto Fernández Retweeted,@FerEspinozaOK,2021-10-23T14:35:37.000Z,"Fernando Espinoza
@FerEspinozaOK
·
Oct 23SÍ a garantizar los precios.
SÍ a controlar la inflación.
SÍ a cuidar a las familias.
#SíACuidarLosPrecios 
608
373
1K",608,373,1K
Alberto Fernández Retweeted,@MarioSeccoOK,2021-10-23T14:07:28.000Z,"Mario Secco
@MarioSeccoOK
·
Oct 23 Con el objetivo de cuidar el bolsillo de nuestros vecinos, desde el Municipio acompañamos el acuerdo de precios impulsado por los Gobiernos Nacional y Provincial que propone mantener por 90 días los precios de 1.432 productos de consumo masivo 
@RobertoFeletti
 @giorgi_debora
139
353
751",139,353,751
Alberto Fernández Retweeted,@nico_mantegazza,2021-10-23T17:29:13.000Z,"Nicolas Mantegazza
@nico_mantegazza
·
Oct 23 Salimos a cuidar los precios en todo el distrito para garantizar el acceso a una amplia canasta de productos de consumo masivo, y de esta manera proteger y defender a las familias argentinas.

#SíACuidarLosPrecios 
#SíAlAcuerdoDePrecios 
@Kicillofok
 
@alferdez
Alberto Fernández and Axel Kicillof
49
104
262",49,104,262
Alberto Fernández Retweeted,@ArielSujarchuk,2021-10-23T17:20:35.000Z,"Ariel Sujarchuk
@ArielSujarchuk
·
Oct 23Supervisamos que los comercios cumplan con el acuerdo de precios para cuidar el bolsillo de cada escobarense  https://facebook.com/459777610743664/posts/4737811649606884/?sfnsn=scwspmo…

#SíACuidarLosPrecios 
M Laura Guazzaroni and 7 others
73
168
399",73,168,399
Alberto Fernández Retweeted,@Andreswatsonok,2021-10-23T14:23:09.000Z,"Andrés Watson
@Andreswatsonok
·
Oct 23En #Varela estamos recorriendo los comercios para realizar el relevamiento de precios cuidados. 
El programa abarca todos los locales de la ciudad con 1432 productos.
Sí a controlar la inflación, cuidar el bolsillo de la gente y detener a los especuladores.

#SíACuidarLosPrecios
170
228
581",170,228,581
Alberto Fernández Retweeted,@Dataclave,2021-10-23T21:49:50.000Z,"Dataclave
@Dataclave
·
Oct 23#ATENCIÓN | ¡Charly #García en vivo!

El artista sorprendió a los fans y se presentó en el Centro Cultural Kirchner

Suena ""Cerca de la Revolución""

También lo acompaña Fito Páez

#CharlyCumple70
71
1.2K
4.6K",71,1.2K,4.6K
Alberto Fernández Retweeted,@Laritabrito,2021-10-21T14:49:00.000Z,"Larita
@Laritabrito
·
Oct 21Falto 1 día al colegio: *cae el presidente*
277
3.1K
98.6K",277,3.1K,98.6K
Alberto Fernández Retweeted,@KulfasM,2021-10-21T22:59:18.000Z,"Matías Kulfas
@KulfasM
·
Oct 21Septiembre de 2021 fue el mejor septiembre en una década en exportaciones, y el segundo mejor de la historia. Los precios de exportación ayudaron, pero también las cantidades exportadas, que fueron las más altas en una década. 

Estamos empezando a salir.
INDEC Argentina
167
546
1.5K",167,546,1.5K
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:33.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21#Acuerdos | Seguiremos trabajando en dialogar y lograr acuerdos con la oposición política y con todos los sectores de la economía, el trabajo, la producción y la sociedad para construir un país mejor para los argentinos y las argentinas.
106
105
301",106,105,301
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:32.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21#RíoNegro |  Repudiamos todas las situaciones de violencia. Aunque no se cumplen los presupuestos de la Ley de Seguridad Interior, se dispuso el envío de gendarmes. Cuando hay conflicto lo que hay que llevar es serenidad. Usarlo en términos electorales solo aviva los conflictos.
114
99
277",114,99,277
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:32.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21La vicepresidenta 
@CFKArgentina
 fue perseguida judicialmente durante todo el macrismo y nunca dejó de estar a disposición de la justicia. La actitud de 
@mauriciomacri
 es anti-republicana y contradictoria con el discurso, pero no nos asombra.
117
161
481",117,161,481
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:31.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21Le pedimos a la oposición que no entre en el juego de generar temor. No queda claro si las declaraciones de 
@horaciorlarreta
 son un diagnóstico o un deseo. Diagnóstico no es. Entonces es un problema que esté deseando que la población no pueda llevar comida a su mesa.
67
129
320",67,129,320
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:31.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21#PreciosCuidados | Trabajamos para resolver en el menor tiempo posible el acceso al consumo y a la alimentación. No hay razón específica que justifique el aumento de los precios. Vamos a garantizar el cumplimiento de la lista acordada.
40
80
213",40,80,213
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:30.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21Las medidas económicas que implementamos ayudan a fortalecer la principal preocupación de nuestro Gobierno: cuidar a las familias y particularmente a las madres que durante y después la época de la pandemia tuvieron que hacerse cargo de múltiples tareas.
23
71
192",23,71,192
Alberto Fernández Retweeted,@gabicerru,2021-10-21T19:26:30.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 21Hoy llevamos adelante la primera conferencia de prensa oficial en 
@CasaRosada
 para responder las inquietudes de las y los periodistas acreditados. Un nuevo esfuerzo para una comunicación pública y democrática que ampliaremos a medios provinciales.
117
242
983",117,242,983
Alberto Fernández Retweeted,@INAESarg,2021-10-20T20:41:41.000Z,"INAES
@INAESarg
·
Oct 20Alexandre Roig mantuvo una reunión con el presidente Alberto Fernández en Casa Rosada, donde analizaron la puesta en marcha del fondo fiduciario para promover créditos no bancarios para cooperativas y PYMES dirigidos a la producción en el marco de medidas para la economía popular
Alberto Fernández and 6 others
54
124
353",54,124,353
Alberto Fernández Retweeted,@EmbArgEnChile,2021-10-21T02:37:25.000Z,"Argentina en Chile
@EmbArgEnChile
·
Oct 20La normativa internacional que enmarca la participación de la Embajada en la citada audiencia es, entre otras, la Convención de Viena sobre Relaciones Consulares (1963), específicamente sus artículos 3 y 36.1 inciso “c”. (4/11)
3
42
107",3,42,107
Alberto Fernández Retweeted,@EmbArgEnChile,2021-10-21T02:37:24.000Z,"Argentina en Chile
@EmbArgEnChile
·
Oct 20De ninguna manera la Embajada argentina es o ha sido parte del proceso judicial en el que se condenó al ciudadano argentino Facundo Jones Huala. (3/11)
8
45
126",8,45,126
Alberto Fernández Retweeted,@EmbArgEnChile,2021-10-21T02:37:24.000Z,"Argentina en Chile
@EmbArgEnChile
·
Oct 20Frente a diversas impropiedades que se están difundiendo por algunos medios de comunicación y redes sociales, relacionadas con la asistencia consular al ciudadano argentino Facundo Jones Huala, se abre hilo: (1/11)
42
158
270",42,158,270
Alberto Fernández,@alferdez,2021-10-21T01:05:02.000Z,"Alberto Fernández
@alferdez
·
Oct 20Ayer publicamos un decreto que convierte planes sociales en empleo. 

Hoy analizamos un proyecto de ley para formalizar a trabajadoras y trabajadores de la economía popular con la creación de un monotributo productivo.
706
711
2.6K",706,711,2.6K
Alberto Fernández,@alferdez,2021-10-21T01:05:03.000Z,"Alberto Fernández
@alferdez
·
Oct 20También, dialogamos acerca del programa de Compre Social y de los créditos no bancarios para PyMEs y cooperativas.

#Sí a políticas por trabajo formal para nuestro pueblo.
104
166
639",104,166,639
Alberto Fernández Retweeted,@JorArguello,2021-10-20T15:41:53.000Z,"Jorge Argüello
@JorArguello
·
Oct 20El museo está dedicado a la historia del movimiento de Derechos Civiles y Humanos en Estados Unidos y en el mundo.
En la sala dedicada a las figuras distinguidas del siglo XX están, junto a Estela, Vaclav Havel, Mahatma Gandhi, Luther King, Mandela.
@abuelasdifusion
Orgullo
0:12
10.1K views
51
197
634",51,197,634
Alberto Fernández Retweeted,@JorArguello,2021-10-20T15:26:54.000Z,"Jorge Argüello
@JorArguello
·
Oct 20Orgullo
En ocasión de visita oficial al estado de Georgia visité, en Atlanta, el National Center for Civil and Human Rights 
@Ctr4CHR
 

Estela de Carlotto 
@abuelasdifusion
 es la única persona viva destacada en la sala de óleos dedicada a los ""Defensores de DDHH"" del siglo XX.
130
793
2.9K",130,793,2.9K
Alberto Fernández,@alferdez,2021-10-20T14:57:45.000Z,"Alberto Fernández
@alferdez
·
Oct 20Participé de la Cumbre de Finanzas en Común 2021.

Los países de renta media atravesamos una triple crisis de pandemia, cambio climático y deuda. La respuesta debe ser multilateral, inclusiva y sostenible con una nueva arquitectura financiera internacional. El tiempo es ahora.
426
351
1.1K",426,351,1.1K
Alberto Fernández Retweeted,@p_justicialista,2021-10-19T18:15:59.000Z,"Partido Justicialista
@p_justicialista
·
Oct 19Charla de 
@alferdez
 con vecinos y vecinas en el Club USMA, Comodoro Rivadavia.

#SÍ a seguir escuchando a la gente. 

#SÍ a continuar tomando medidas para resolver los problemas de los argentinos y las argentinas.
31
104
368",31,104,368
Alberto Fernández Retweeted,@CasaRosada,2021-10-19T17:57:58.000Z,"Casa Rosada
@CasaRosada
·
Oct 19EN VIVO | El presidente Alberto Fernández encabeza el acto central de Gabinete Federal, realiza anuncios y firma convenios en diversas áreas, en Comodoro Rivadavia
Casa Rosada
@CasaRosada
El presidente Alberto Fernández encabeza el acto central de Gabinete Federal, realiza anuncios y firma convenios en diversas áreas, en Comodoro Rivadavia
84
262
622",84,262,622
Alberto Fernández,@alferdez,2021-10-19T01:05:32.000Z,"Alberto Fernández
@alferdez
·
Oct 18Hay dos caminos:

Por un lado, estamos quienes le decimos #Sí a un diálogo sincero y profundo para abordar los grandes retos de la Argentina.

Quienes estamos absolutamente comprometidos con encontrar acuerdos por un país mejor para nuestro pueblo.

 http://infobae.com/politica/2021/10/17/sergio-massa-terminada-la-eleccion-vamos-a-convocar-a-un-acuerdo-con-la-oposicion-los-empresarios-y-los-trabajadores/…
1.9K
1.2K
2.8K",1.9K,1.2K,2.8K
Alberto Fernández,@alferdez,2021-10-19T01:05:33.000Z,"Alberto Fernández
@alferdez
·
Oct 18Por el otro, están quienes dicen que no.

No quieren sentarse a dialogar. No quieren encontrar soluciones. En su lugar, ponen palos en la rueda que nos impiden avanzar.

Pero persistiremos y los convocaremos una vez más. La Argentina se merece que digan que sí.
1.2K
650
1.5K",1.2K,650,1.5K
Alberto Fernández,@alferdez,2021-10-19T00:22:01.000Z,"Alberto Fernández
@alferdez
·
Oct 18Quiero agradecer y felicitar a la CGT y a los movimientos sociales que expresaron en una multitudinaria marcha la fuerza y la unidad que nuestra Patria demanda. 

Unidos levantemos las banderas de una Argentina con más producción, más desarrollo y más trabajo. 

#DíaDeLaLealtad
2.2K
1.3K
5.7K",2.2K,1.3K,5.7K
Alberto Fernández,@alferdez,2021-10-18T22:53:42.000Z,"Alberto Fernández
@alferdez
·
Oct 18Anunciamos un aumento salarial del 10% para investigadoras e investigadores del CONICET.

Desde noviembre, el salario real de 15 mil personas será 18% mayor al de 2019. Es nuestro deber que su remuneración esté a la altura de su excelencia y del enorme esfuerzo que han hecho.
Daniel Filmus and Ana Franchi
604
638
2.4K",604,638,2.4K
Alberto Fernández,@alferdez,2021-10-18T19:03:25.000Z,"Alberto Fernández
@alferdez
·
Oct 18A partir de noviembre, el monto de la Tarjeta Alimentar pasa a depositarse en la cuenta de la AUH.

Así, las familias van a poder organizar mejor sus compras y se amplían las posibilidades de consumo. Podrán utilizar el dinero extrayéndolo del cajero o comprando con débito.
955
703
1.7K",955,703,1.7K
Alberto Fernández Retweeted,@data_diario,2021-10-16T19:33:06.000Z,"data diario
@data_diario
·
Oct 16El Sumo Pontífice publicó un contundente mensaje en las redes sociales con una variedad de pedidos a los grupos concentrados del poder económico, en especial, a los grandes medios.
+ https://bit.ly/3FSAO7E
70
295
753",70,295,753
Alberto Fernández Retweeted,@CasaRosada,2021-10-16T15:35:59.000Z,"Casa Rosada
@CasaRosada
·
Oct 16Registradas, un programa para formalizar a las trabajadoras de casas particulares. 

 Más derechos.
 Mejores condiciones de trabajo. 

Conocé los beneficios e inscribí una nueva relación laboral en http://afip.gob.ar/registradas

#ReconstrucciónArgentina
33
132
332",33,132,332
Alberto Fernández,@alferdez,2021-10-16T00:27:19.000Z,"Alberto Fernández
@alferdez
·
Oct 15Firmamos un convenio para construir un polo científico, tecnológico y de innovación productiva en La Matanza, con una inversión de US$ 15 millones financiados por 
@el_BID
.

El futuro está en las sociedades que desarrollan el conocimiento, la educación, la ciencia y la tecnología.
307
487
1.7K",307,487,1.7K
Alberto Fernández,@alferdez,2021-10-16T00:27:19.000Z,"Alberto Fernández
@alferdez
·
Oct 15Cuando dicen que no hace falta abrir universidades o cuando cierran el Ministerio de Ciencia y Tecnología. nosotros le decimos #Sí a la educación pública y al desarrollo del conocimiento.

Estamos construyendo una sociedad mejor.
160
162
632",160,162,632
Alberto Fernández Retweeted,@eduardofvaldes,2021-10-16T00:19:36.000Z,"Eduardo Valdés
@eduardofvaldes
·
Oct 15Por los Principios Sociales que Peron ha establecido el Pueblo entero está unido y grita de Corazón …….
199
327
1K",199,327,1K
Alberto Fernández Retweeted,@alferdezprensa,2021-10-15T23:42:48.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 15 ""No hay ninguna evidencia de éxito en las lógicas de los modelos de quita de indemnizaciones. Suelen inspirarse en países nórdicos o Austria, pero allí los empleados son protegidos con políticas públicas"". El presidente 
@alferdez
 en el cierre del 57° Coloquio de 
@IdeaArg
.
78
150
392",78,150,392
Alberto Fernández Retweeted,@nbg__,2021-10-15T23:04:04.000Z,"Noe Barral Grigera
@nbg__
·
Oct 15En el escenario también estamos nosotras 
557
595
1.5K",557,595,1.5K
Alberto Fernández Retweeted,@CasaRosada,2021-10-15T17:03:23.000Z,"Casa Rosada
@CasaRosada
·
Oct 15EN VIVO | El presidente Alberto Fernández cierra el 57° Coloquio de IDEA
Casa Rosada
@CasaRosada
El presidente Alberto Fernández cierra el 57° Coloquio de IDEA
149
188
401",149,188,401
Alberto Fernández Retweeted,@alferdezprensa,2021-10-14T22:33:39.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 14""Creemos en el desarrollo en pos de la inversión, producción y trabajo. Promovemos la movilidad social ascendente, hacer que los hijos de los que trabajan se vuelvan doctores"" .El presidente 
@alferdez
 en la firma de un convenio con agentes del sector gastronómico y hotelero.
132
137
377",132,137,377
Alberto Fernández Retweeted,@martinrgill,2021-10-15T03:09:39.000Z,"Martín Gill
@martinrgill
·
Oct 15La obra pública es una herramienta para construir un país federal y, como nos pidió 
@alferdez
, llega al interior profundo de la Argentina.
39
69
234",39,69,234
Alberto Fernández Retweeted,@alferdezprensa,2021-10-14T23:09:24.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 14 ""Tenemos una oportunidad única de construir un país distinto y una sociedad con más igualdad, justicia y compromiso de todos y todas, no la dejemos pasar"". El presidente 
@alferdez
 en la firma de un convenio con agentes del sector gastronómico y hotelero.
1:01
15.3K views
106
170
553",106,170,553
Alberto Fernández Retweeted,@gkatopodis,2021-10-14T22:26:18.000Z,"Gabriel Katopodis
@gkatopodis
·
Oct 14El peronismo siempre se reconoce en las obras, porque son las que ponen en marcha la Argentina. 

Las rutas, las calles y las plazas del peronismo tienen que estar acompañadas de dignidad y plenitud, y ese es el compromiso de 
@alferdez
 y 
@CFKArgentina
.
140
278
801",140,278,801
Alberto Fernández Retweeted,@FerRaverta,2021-10-15T00:54:32.000Z,"Fernanda Raverta
@FerRaverta
·
Oct 14Junto al Presidente 
@alferdez
 y el Ministro de Cultura Tristán Bauer anunciamos #MásCultura

 Estamos reactivando las industrias culturales, protegiendo y potenciando el empleo de lxs artistas, productorxs y trabajadorxs de la cultura.
73
142
431",73,142,431
Alberto Fernández Retweeted,@fmoreiraok,2021-10-14T00:26:39.000Z,"Fernando Moreira
@fmoreiraok
·
Oct 13El presidente 
@alferdez
 estuvo en #SanMartín charlando con las vecinas y los vecinos sobre sus necesidades y preocupaciones.

Este es un gobierno que sabe escuchar y llegar a cada rincón del país.

#ConAlberto en San Martín.
118
106
292",118,106,292
Alberto Fernández Retweeted,@Dany_Capelli,2021-10-14T00:07:13.000Z,"Daniel Capelli
@Dany_Capelli
·
Oct 13Cuando hay que escuchar, se escucha. 
@alferdez
 hoy en San Martín, con mis vecinos
#ConAlberto en San Martín  y a todos lados
54
74
254",54,74,254
Alberto Fernández Retweeted,@FrenteDeTodos,2021-10-13T23:58:12.000Z,"TODS
@FrenteDeTodos
·
Oct 13• Vecinos y vecinas de San Martín #ConAlberto en una sociedad de fomento de Villa Maipú. 
Alberto Fernández
59
123
349",59,123,349
Alberto Fernández Retweeted,@Carlos_Guty_,2021-10-13T23:50:55.000Z,"Carlos Gutiérrez
@Carlos_Guty_
·
Oct 13Hoy vino Alberto a visitarnos a nuestra sociedad de fomento en Villa Maipú! Muchas gracias por la visita 
@alferdez
 !!!! 
#ConAlberto en San Martín 
 
@gkatopodis
 @fmoreiraok
 @nancycappelloni
 @DiegoPerrella
57
70
272",57,70,272
Alberto Fernández Retweeted,@gkatopodis,2021-10-13T23:43:10.000Z,"Gabriel Katopodis
@gkatopodis
·
Oct 13El Gobierno, empezando por el presidente 
@alferdez
, está escuchando con atención las necesidades y preocupaciones de los argentinos y las argentinas. 

Escuchar y gobernar en cada ciudad del país.

#ConAlberto en San Martín.
115
148
425",115,148,425
Alberto Fernández Retweeted,@p_justicialista,2021-10-13T23:32:01.000Z,"Partido Justicialista
@p_justicialista
·
Oct 13#SÍ a escuchar, a dialogar, a proponer y a construir.  

Sociedad de Fomento Gral. Paz, Villa Maipú, San Martín, PBA.

Vecinos y vecinas charlando #ConAlberto.
@alferdez
132
169
490",132,169,490
Alberto Fernández,@alferdez,2021-10-13T20:55:45.000Z,"Alberto Fernández
@alferdez
·
Oct 13Con 
@sergiodigra
, presidente ejecutivo de 
@AgendaCAF
 (Banco de Desarrollo de A. Latina) mantuvimos una reunión en la que acordamos financiamiento por US$ 2670 millones para la Argentina.
 
Potenciará el desarrollo integral del país y mejorará la calidad de vida de nuestro pueblo.
316
292
836",316,292,836
Alberto Fernández Retweeted,@KulfasM,2021-10-12T14:03:33.000Z,"Matías Kulfas
@KulfasM
·
Oct 12Me reuní con el Secretario de Comercio Interior 
@RobertoFeletti
 para avanzar en una agenda que nos permita fortalecer el consumo y la producción nacional.

Vamos a seguir cuidando la mesa de los argentinos y las argentinas como nos exige nuestro presidente 
@alferdez
.
132
184
562",132,184,562
Alberto Fernández,@alferdez,2021-10-12T21:05:57.000Z,"Alberto Fernández
@alferdez
·
Oct 12El 12 de octubre es una oportunidad para reflexionar sobre nuestra historia. Sobre el encuentro entre culturas y sobre la conquista. Un día para la memoria de pueblos originarios que fueron víctimas de la violencia y durante siglos fueron discriminados.
552
550
2.4K",552,550,2.4K
Alberto Fernández,@alferdez,2021-10-12T21:05:58.000Z,"Alberto Fernández
@alferdez
·
Oct 12Celebramos esta América diversa y plural que nos cobija. Trabajamos para que las culturas puedan comprenderse y cooperar en condiciones de igualdad.
40
95
475",40,95,475
Alberto Fernández,@alferdez,2021-10-12T21:05:58.000Z,"Alberto Fernández
@alferdez
·
Oct 12Un mundo con diversidad cultural y sin violencia parte del reconocimiento del otro. 

En este #DíadelRespetoalaDiversidadCultural sigamos trabajando para que cada persona y cada comunidad sea reconocida y valorada.
72
101
448",72,101,448
Alberto Fernández,@alferdez,2021-10-12T19:25:34.000Z,"Alberto Fernández
@alferdez
·
Oct 12Visité la planta de Toyota donde presentamos el proyecto de Ley de Promoción de la Movilidad Sustentable. Generará inversiones por US$ 8300 millones y 21 mil puestos de trabajo.

Una propuesta por un país fabricante de vehículos eléctricos. Un inmenso aporte a la lucha ambiental.
Matías Kulfas
1.1K
1.3K
4.6K",1.1K,1.3K,4.6K
Alberto Fernández Retweeted,@alferdezprensa,2021-10-11T22:57:30.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 11 ""Les proponemos un país para todos; necesitamos una Argentina unida donde existan posibilidades de desarrollo en cada ciudad. Sé la obligación que tenemos de reinvindicar al norte y ayudarlo a ponerse de pie"". El presidente 
@alferdez
 en el acto del 
@FrentedeTodos
 en Tucumán.
172
140
453",172,140,453
Alberto Fernández Retweeted,@alferdezprensa,2021-10-11T22:36:03.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 11 ""Cuando la Argentina se endeuda, posterga a la población que son quienes pagan los 19 mil millones de dólares. No podemos permitirlo, por eso yo voy a seguir mirándolos a los ojos y cumpliendo mis compromisos"". El presidente 
@alferdez
 en el acto del 
@FrentedeTodos
 en Tucumán.
193
205
634",193,205,634
Alberto Fernández Retweeted,@alferdezprensa,2021-10-11T22:16:28.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Oct 11""Hoy tenemos esta reunión porque estamos inmunizados y yo lo celebro porque es el comienzo del futuro. Con la mayor parte del pueblo vacunado, podemos recuperar nuestra vida cotidiana, el trabajo y la economía"". El presidente 
@alferdez
 en el acto del 
@FrentedeTodos
 en Tucumán.
83
164
529",83,164,529
Alberto Fernández Retweeted,@jmcapitanich,2021-10-11T11:42:40.000Z,"Jorge Capitanich
@jmcapitanich
·
Oct 11 Ya estamos construyendo 72 km de rutas en El Impenetrable y el 20 de octubre abriremos ofertas por 50 km adicionales. 

Gracias a 
@alferdez
, 
@CFKArgentina
, 
@gkatopodis
 y 
@GustavoHArrieta
 El Impenetrable tendrá conectividad.
28
68
191",28,68,191
Alberto Fernández Retweeted,@carlavizzotti,2021-10-10T23:24:19.000Z,"Carla Vizzotti
@carlavizzotti
·
Oct 10En solo una semana Argentina sumó más de 7,6 millones de dosis contra la COVID-19. Estamos vacunando adolescentes y antes de fin de año vamos a tener a todos los mayores de 3 años protegidos.

Seguimos avanzando en el plan de vacunación más grande de nuestra historia. 
542
1.3K
6.3K",542,1.3K,6.3K
Alberto Fernández,@alferdez,2021-10-10T21:31:58.000Z,"Alberto Fernández
@alferdez
·
Oct 10Nos pone muy felices el movimiento turístico en todo el país, que mostró cifras superiores a la prepandemia y plena ocupación en los principales destinos.
1.6K
1.7K
8.6K",1.6K,1.7K,8.6K
Alberto Fernández,@alferdez,2021-10-10T21:31:59.000Z,"Alberto Fernández
@alferdez
·
Oct 10Hicimos un esfuerzo enorme para que el turismo, uno de los sectores más afectados por la pandemia, siga de pie. 

Llevamos adelante #PreViaje, una inversión histórica del Estado Nacional, que ya fue utilizada por un millón de argentinas y argentinos en esta segunda edición.
129
260
1.2K",129,260,1.2K
Alberto Fernández,@alferdez,2021-10-10T21:32:00.000Z,"Alberto Fernández
@alferdez
·
Oct 10Con el ministro 
@MatiasLammens
 creemos que, a partir de los datos alentadores de este fin de semana largo, el retorno del turismo receptivo y el impulso de #PreViaje, vamos a disfrutar una temporada de verano histórica.

El turismo ya está en marcha.
162
252
1.2K",162,252,1.2K
Alberto Fernández Retweeted,@cardozocristian,2021-10-10T13:59:23.000Z,"Cristian Cardozo
@cardozocristian
·
Oct 10Tras ser el destino turístico más elegido en la temporada pasada, nos genera felicidad que vuelvan a visitarnos para disfrutar y descansar en familia. Felicitaciones a toda la comunidad que en estos meses tan difíciles no bajó los brazos y está disfrutando de este nuevo comienzo.
Gobierno PBA and 9 others
16
92
354",16,92,354
Alberto Fernández Retweeted,@cardozocristian,2021-10-10T13:58:20.000Z,"Cristian Cardozo
@cardozocristian
·
Oct 10Les quiero contar que de acuerdo a los datos suministrados por Aubasa y el gobierno de la Provincia, este fin de semana largo arribaron al Partido de La Costa más de 141 mil turistas. Esto significa 65% más de visitantes que en el mismo fin de semana largo de 2019, sin pandemia.
Augusto Costa and 9 others
155
433
1.5K",155,433,1.5K
Alberto Fernández Retweeted,@MatiasLammens,2021-10-09T01:53:34.000Z,"Matías Lammens
@MatiasLammens
·
Oct 8Estos datos alentadores, el retorno del turismo receptivo y el impulso de #PreViaje nos permiten ilusionarnos con una temporada de verano histórica. 

El turismo ya está en marcha. 
56
127
608",56,127,608
Alberto Fernández,@alferdez,2021-10-07T23:27:43.000Z,"Alberto Fernández
@alferdez
·
Oct 7Con profundo pesar supe del fallecimiento de Jorge Coscia, compañero a quien le guardo enorme respeto como político, como cineasta y como militante comprometido con su patria.
Acompaño en el dolor a sus seres queridos.
248
427
2.7K",248,427,2.7K
Alberto Fernández,@alferdez,2021-10-07T20:02:24.000Z,"Alberto Fernández
@alferdez
·
Oct 7Sabemos que las familias de las trabajadoras y trabajadores registrados de Argentina deben mejorar sus ingresos. Por eso, hemos decretado un complemento mensual para el salario familiar a partir de octubre.
1.2K
933
2.7K",1.2K,933,2.7K
